,Unnamed: 0,datetime,Unnamed: 0.1,Unnamed: 0.1.1,temp,ws,wdir,katabaticity,ws_model,wdir_model,temp_model
172,4,172,38831.25496688742,39101.91059602649,5.280765765765765,2.8806306306306304,174.04859234234237,0.6884790714595714,0.6542280632367022,204.1520978765248,12.956506845731049
173,5,173,38837.25496688742,39107.91059602649,4.98545045045045,2.892038288288288,174.63579954954955,0.6959423719887754,0.5912485399126105,185.27094961731743,12.192138870390748
174,6,174,38843.25496688742,39113.91059602649,4.778277027027028,2.804189189189189,172.09409909909908,0.7196678130696297,0.5574393367103246,172.61997916283173,11.36763249689753
175,7,175,38964.29139072848,39236.75496688742,4.640312925170067,2.8162721088435374,174.3112380952381,0.7141952385248563,0.5283465311363309,168.68684636856867,10.695499922921424
176,8,176,38969.79139072848,39242.25496688742,4.530045351473922,2.772959183673469,173.35832199546485,0.7143498458073645,0.5123338545414582,155.85222541812237,9.9287854172987
177,9,177,38975.79139072848,39248.25496688742,4.409399092970522,2.7773356009070294,173.74178004535148,0.7173184841937406,0.5037348759369844,150.39042701753877,9.194059511956365
178,10,178,38981.79139072848,39254.25496688742,4.286167800453515,2.694154195011338,171.33478458049888,0.6996847689268438,0.5004183860433814,144.09175020626847,8.518935934487398
179,11,179,38987.79139072848,39260.25496688742,4.199705215419502,2.6380385487528346,172.33409297052154,0.7005594895256985,0.498855629405401,140.65217827620938,7.890875096291223
180,12,180,38993.79139072848,39266.25496688742,4.141473922902494,2.666315192743764,171.77396825396826,0.7146884644287003,0.4992820055400304,135.12270924567235,7.346004754808884
181,13,181,38999.79139072848,39272.25496688742,4.109904761904762,2.700403628117914,172.5048979591837,0.719646098165877,0.5004508642986044,133.42722031265097,6.9120765284081465
182,14,182,39005.79139072848,39278.25496688742,4.131729024943311,2.748690476190476,170.4598526077097,0.6972969260343445,0.4860810046269345,134.01072014780289,7.156582755866328
183,15,183,39011.79139072848,39284.25496688742,4.490506756756757,2.800301801801801,164.98067567567568,0.7355170037594654,0.5266931229732252,148.44104005972292,8.544252980295967
184,16,184,39017.79139072848,39290.25496688742,4.857804054054054,2.800315315315315,165.57198198198196,0.7556690141899874,0.6254620966248444,169.35153601286635,10.53652599504326
185,17,185,39023.79139072848,39296.25496688742,5.232984234234235,2.86231981981982,165.22728603603602,0.7614966055839963,0.7494543339276112,188.682426389162,12.23213739880692
186,18,186,39029.79139072848,39302.25496688742,5.500011261261261,2.983671171171171,169.54554054054054,0.7411952174078408,0.8730348283521115,200.2742693106049,13.574211599957826
187,19,187,39035.79139072848,39308.25496688742,5.908963963963964,3.039572072072072,167.66992117117118,0.7495679734193793,0.9659712227307922,210.67916223859325,14.329492685574795
188,20,188,39041.79139072848,39314.25496688742,6.2840765765765765,3.063333333333333,169.03873873873874,0.7539993993589649,1.0700759128361734,215.44947346858487,15.15302235614971
189,21,189,39047.79139072848,39320.25496688742,6.552561521252796,3.1164765100671143,170.4009172259508,0.7445817135935361,1.1537705924111312,221.872194982114,15.753397853417733
190,22,190,39053.79139072848,39326.25496688742,6.677102908277405,3.0817673378076065,174.64048098434006,0.725210690130547,1.2185619659166955,222.57085084088587,16.056142572566145
191,23,191,39059.79139072848,39332.25496688742,6.560872483221477,3.1493847874720355,177.25253914988815,0.7456605921174242,1.2338568740233709,224.24382694449247,16.032743453569307
192,0,192,38807.25496688742,39077.91059602649,6.594217002237136,3.1117673378076063,181.68249440715883,0.700872510332126,1.1777458957861302,227.05534740092895,15.869328515982437
193,1,193,38813.25496688742,39083.91059602649,6.3673310810810815,3.065506756756757,181.74817567567567,0.6858166634987498,1.0276340851726715,223.6568493921521,15.374548847279767
194,2,194,38819.25496688742,39089.91059602649,5.99570945945946,3.037747747747748,181.7881081081081,0.6727507236855428,0.8633671533921081,220.54722351473737,14.630832004722013
195,3,195,38825.25496688742,39095.91059602649,5.614898648648649,2.928907657657658,178.56746621621622,0.688158617943065,0.7403373841310592,211.0679904750947,13.78809343776757
196,4,196,38831.25496688742,39101.91059602649,5.280765765765765,2.8806306306306304,174.04859234234237,0.6884790714595714,0.6542280632367022,204.1520978765248,12.956506845731049
197,5,197,38837.25496688742,39107.91059602649,4.98545045045045,2.892038288288288,174.63579954954955,0.6959423719887754,0.5912485399126105,185.27094961731743,12.192138870390748
198,6,198,38843.25496688742,39113.91059602649,4.778277027027028,2.804189189189189,172.09409909909908,0.7196678130696297,0.5574393367103246,172.61997916283173,11.36763249689753
199,7,199,38964.29139072848,39236.75496688742,4.640312925170067,2.8162721088435374,174.3112380952381,0.7141952385248563,0.5283465311363309,168.68684636856867,10.695499922921424
200,8,200,38969.79139072848,39242.25496688742,4.530045351473922,2.772959183673469,173.35832199546485,0.7143498458073645,0.5123338545414582,155.85222541812237,9.9287854172987
201,9,201,38975.79139072848,39248.25496688742,4.409399092970522,2.7773356009070294,173.74178004535148,0.7173184841937406,0.5037348759369844,150.39042701753877,9.194059511956365
202,10,202,38981.79139072848,39254.25496688742,4.286167800453515,2.694154195011338,171.33478458049888,0.6996847689268438,0.5004183860433814,144.09175020626847,8.518935934487398
203,11,203,38987.79139072848,39260.25496688742,4.199705215419502,2.6380385487528346,172.33409297052154,0.7005594895256985,0.498855629405401,140.65217827620938,7.890875096291223
204,12,204,38993.79139072848,39266.25496688742,4.141473922902494,2.666315192743764,171.77396825396826,0.7146884644287003,0.4992820055400304,135.12270924567235,7.346004754808884
205,13,205,38999.79139072848,39272.25496688742,4.109904761904762,2.700403628117914,172.5048979591837,0.719646098165877,0.5004508642986044,133.42722031265097,6.9120765284081465
206,14,206,39005.79139072848,39278.25496688742,4.131729024943311,2.748690476190476,170.4598526077097,0.6972969260343445,0.4860810046269345,134.01072014780289,7.156582755866328
207,15,207,39011.79139072848,39284.25496688742,4.490506756756757,2.800301801801801,164.98067567567568,0.7355170037594654,0.5266931229732252,148.44104005972292,8.544252980295967
208,16,208,39017.79139072848,39290.25496688742,4.857804054054054,2.800315315315315,165.57198198198196,0.7556690141899874,0.6254620966248444,169.35153601286635,10.53652599504326
209,17,209,39023.79139072848,39296.25496688742,5.232984234234235,2.86231981981982,165.22728603603602,0.7614966055839963,0.7494543339276112,188.682426389162,12.23213739880692
210,18,210,39029.79139072848,39302.25496688742,5.500011261261261,2.983671171171171,169.54554054054054,0.7411952174078408,0.8730348283521115,200.2742693106049,13.574211599957826
211,19,211,39035.79139072848,39308.25496688742,5.908963963963964,3.039572072072072,167.66992117117118,0.7495679734193793,0.9659712227307922,210.67916223859325,14.329492685574795
212,20,212,39041.79139072848,39314.25496688742,6.2840765765765765,3.063333333333333,169.03873873873874,0.7539993993589649,1.0700759128361734,215.44947346858487,15.15302235614971
213,21,213,39047.79139072848,39320.25496688742,6.552561521252796,3.1164765100671143,170.4009172259508,0.7445817135935361,1.1537705924111312,221.872194982114,15.753397853417733
214,22,214,39053.79139072848,39326.25496688742,6.677102908277405,3.0817673378076065,174.64048098434006,0.725210690130547,1.2185619659166955,222.57085084088587,16.056142572566145
215,23,215,39059.79139072848,39332.25496688742,6.560872483221477,3.1493847874720355,177.25253914988815,0.7456605921174242,1.2338568740233709,224.24382694449247,16.032743453569307
216,0,216,38807.25496688742,39077.91059602649,6.594217002237136,3.1117673378076063,181.68249440715883,0.700872510332126,1.1777458957861302,227.05534740092895,15.869328515982437
217,1,217,38813.25496688742,39083.91059602649,6.3673310810810815,3.065506756756757,181.74817567567567,0.6858166634987498,1.0276340851726715,223.6568493921521,15.374548847279767
218,2,218,38819.25496688742,39089.91059602649,5.99570945945946,3.037747747747748,181.7881081081081,0.6727507236855428,0.8633671533921081,220.54722351473737,14.630832004722013
219,3,219,38825.25496688742,39095.91059602649,5.614898648648649,2.928907657657658,178.56746621621622,0.688158617943065,0.7403373841310592,211.0679904750947,13.78809343776757
220,4,220,38831.25496688742,39101.91059602649,5.280765765765765,2.8806306306306304,174.04859234234237,0.6884790714595714,0.6542280632367022,204.1520978765248,12.956506845731049
221,5,221,38837.25496688742,39107.91059602649,4.98545045045045,2.892038288288288,174.63579954954955,0.6959423719887754,0.5912485399126105,185.27094961731743,12.192138870390748
222,6,222,38843.25496688742,39113.91059602649,4.778277027027028,2.804189189189189,172.09409909909908,0.7196678130696297,0.5574393367103246,172.61997916283173,11.36763249689753
223,7,223,38964.29139072848,39236.75496688742,4.640312925170067,2.8162721088435374,174.3112380952381,0.7141952385248563,0.5283465311363309,168.68684636856867,10.695499922921424
224,8,224,38969.79139072848,39242.25496688742,4.530045351473922,2.772959183673469,173.35832199546485,0.7143498458073645,0.5123338545414582,155.85222541812237,9.9287854172987
225,9,225,38975.79139072848,39248.25496688742,4.409399092970522,2.7773356009070294,173.74178004535148,0.7173184841937406,0.5037348759369844,150.39042701753877,9.194059511956365
226,10,226,38981.79139072848,39254.25496688742,4.286167800453515,2.694154195011338,171.33478458049888,0.6996847689268438,0.5004183860433814,144.09175020626847,8.518935934487398
227,11,227,38987.79139072848,39260.25496688742,4.199705215419502,2.6380385487528346,172.33409297052154,0.7005594895256985,0.498855629405401,140.65217827620938,7.890875096291223
228,12,228,38993.79139072848,39266.25496688742,4.141473922902494,2.666315192743764,171.77396825396826,0.7146884644287003,0.4992820055400304,135.12270924567235,7.346004754808884
229,13,229,38999.79139072848,39272.25496688742,4.109904761904762,2.700403628117914,172.5048979591837,0.719646098165877,0.5004508642986044,133.42722031265097,6.9120765284081465
230,14,230,39005.79139072848,39278.25496688742,4.131729024943311,2.748690476190476,170.4598526077097,0.6972969260343445,0.4860810046269345,134.01072014780289,7.156582755866328
231,15,231,39011.79139072848,39284.25496688742,4.490506756756757,2.800301801801801,164.98067567567568,0.7355170037594654,0.5266931229732252,148.44104005972292,8.544252980295967
232,16,232,39017.79139072848,39290.25496688742,4.857804054054054,2.800315315315315,165.57198198198196,0.7556690141899874,0.6254620966248444,169.35153601286635,10.53652599504326
233,17,233,39023.79139072848,39296.25496688742,5.232984234234235,2.86231981981982,165.22728603603602,0.7614966055839963,0.7494543339276112,188.682426389162,12.23213739880692
234,18,234,39029.79139072848,39302.25496688742,5.500011261261261,2.983671171171171,169.54554054054054,0.7411952174078408,0.8730348283521115,200.2742693106049,13.574211599957826
235,19,235,39035.79139072848,39308.25496688742,5.908963963963964,3.039572072072072,167.66992117117118,0.7495679734193793,0.9659712227307922,210.67916223859325,14.329492685574795
236,20,236,39041.79139072848,39314.25496688742,6.2840765765765765,3.063333333333333,169.03873873873874,0.7539993993589649,1.0700759128361734,215.44947346858487,15.15302235614971
237,21,237,39047.79139072848,39320.25496688742,6.552561521252796,3.1164765100671143,170.4009172259508,0.7445817135935361,1.1537705924111312,221.872194982114,15.753397853417733
238,22,238,39053.79139072848,39326.25496688742,6.677102908277405,3.0817673378076065,174.64048098434006,0.725210690130547,1.2185619659166955,222.57085084088587,16.056142572566145
239,23,239,39059.79139072848,39332.25496688742,6.560872483221477,3.1493847874720355,177.25253914988815,0.7456605921174242,1.2338568740233709,224.24382694449247,16.032743453569307
